source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,357,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:356; 의 과실을:20; 게 된 경우에는 도로교통법 제:66; . (종전에는 안전삼각대를:100; 비상점멸표시등을 켠 경우에는:10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 356
사유는 서로 양립 불가능한 사정이므로 둘 중 하나만 적용한다. 반면, ②,③ 사유와 ④ 사유는
서로 중복해서 적용이 가능하다.
① 고속도로(자동차전용도로 포함)에서의 추돌사고는 고속도로 등에서는 주정차가 원칙적으로
금지되어 있어 뒤차 입장에서 앞 차량이 도로 상에 주(정)차 중일 것이라고 예상하는 것이
더 어렵기 때문에 추돌 당한 앞차의 과실을 20%까지 가산할 수 있다.
② B차량이 앞에서 발생한 다른 사고를 보고 부득이하게 주·정차한 경우 또는 B차량이 선행
사고의 당사자로서 선행사고를 낸 데에 B차량의 과실이 없는 경우 등 B차량이 주·정차
하게 된 점에 과실이 없는 경우에는 B차량의 과실을 감산할 수 있다.
다만, 고속도로 및 자동차전용도로에서 B차량이 선행사고에 과실이 없어도 선행사고 발생
후 상당한 시간이 경과되었음에도 사고 후 안전조치 등을 제대로 취"
과실비율인정기준,359,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:358; 「자동차관리법 시행령」 제:8; 관리법 시행령」 제:8,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 358
1. 법령의 규정 또는 경찰공무원(자치경찰공무원은 제외한다)의 지시에 따르거나 위험을 방지
하기 위하여 일시 정차 또는 주차시키는 경우
2. 정차 또는 주차할 수 있도록 안전표지를 설치한 곳이나 정류장에서 정차 또는 주차시키는 경우
3. 고장이나 그 밖의 부득이한 사유로 길가장자리구역(갓길을 포함한다)에 정차 또는 주차시키는 경우
4. 통행료를 내기 위하여 통행료를 받는 곳에서 정차하는 경우
5. 도로의 관리자가 고속도로등을 보수·유지 또는 순회하기 위하여 정차 또는 주차시키는 경우
6. 경찰용 긴급자동차가 고속도로등에서 범죄수사, 교통단속이나 그 밖의 경찰임무를 수행하기
위하여 정차 또는 주차시키는 경우
6의 2. 소방차가 고속도로등에서 화재진압 및 인명 구조·구급 등 소방활동, 소방지원활동 및
생활안전활동을 수행하기 위하여 정차 또는 주차시키는 경우
6의 3."
과실비율인정기준,360,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:359,2014. 3. 27. 선고 2013다215904 판결; 2019. 6. 27. 선고 2018다226015판결,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 359
③ 자동차의 운전자는 제1항에 따른 표지를 설치하는 경우 그 자동차의 후방에서 접근하는
자동차의 운전자가 확인할 수 있는 위치에 설치하여야 한다.
참고 판례
⊙ 대법원 2014. 3. 27. 선고 2013다215904 판결
고속도로나 자동차전용도로에서 선행사고로 자동차를 운행할 수 없게 되었음에도 자동차를
안전한 장소로 이동시키거나 관계 법령이 정한 고장자동차의 표지를 설치하는 등의 안전조치를
취하지 아니한 채 주행차로에 정지해 있는 사이에 뒤따라온 후행차량에 의한 추돌사고가 발생한
경우, 선행차량 운전자에게 선행사고의 발생에 아무런 과실이 없고, 사고 후 안전조치 등을
취할 시간적 여유가 없거나 부상 등으로 그러한 조치를 기대하기 어려운 상황에 처해 있다가
후행사고를 당한 때에는 후행사고로 인한 손해배상액을 산정함에 있어 선행차량 B의 과실을
참작할 여지가 없다"
과실비율인정기준,361,차42,-2,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:360; 금지장소:+10; 방법 위반:+10; 고 B의 비율이:100,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 360
일반 도로 가장자리(갓길포함) 주·정차
차42-2
(A) 주·정차
(B) 추돌차
기본 과실비율 A0 B100
① A 시야불량 +10
② A 주정차 금지장소 +10
과
③ A 주정차 방법 위반 +10
실
비 A 비상등화 등
④ +10
율 안전조치 불이행
A 현저한 과실 +10
조
정 A 중대한 과실 +20
예
⑤ A 회피불능 -10
시
B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 255, 394 기준
사고 상황
⊙ 일반 도로의 가장자리(갓길 포함) 또는 도로와 보도의 가장자리에 동시에 걸치고 주·정차
중인 A차량을 동일방향에서 후행하여 진행하는 B차량이 추돌한 사고이다.
기본 과실비율 해설
⊙ 추돌사고의 경우 기본적으로 선행차량인 피추돌차량은 과실이 없고, 추돌"
과실비율인정기준,362,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:361,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 361
② 도로교통법 제32조, 제33조를 위반하여 주·정차한 경우에는 피추돌차량인 A차량의 과실을
가산할 수 있다.
③ 도로교통법 제34조를 위반하여 주·정차한 경우에는 피추돌차량인 A차량의 과실을 가산할
수 있다.
④ 차량이 야간에 도로에 있는 경우에는 전조등, 차폭등, 미등, 비상등을 켜야 함에도 그렇지
아니한 경우나, 시야가 불량한 상황임에도 주·정차 차량이 비상등을 켜지 아니한 경우 등
에는 추돌차량이 주·정차 차량을 발견하기가 용이하지 않으므로 피추돌차량인 A차량의
과실을 가산할 수 있다. 다만, 주정차 금지 구역이 아닌 곳은 위법하게 주정차한 과실은
없으므로 적용하지 않는다.
⑤ 고장 등의 이유로 부득이하게 주정차한 경우에는 도로 오른쪽에 주정차하여야 하고, 주행
차로에서 운전하는 것이 불가능한 경우 지체 없이 차량을 주행차로 이외의 장소로 이동
시켜야 하나"
과실비율인정기준,363,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:362; 교차로의 가장자리나 도로의 모퉁이로부터:5; 도로의 모퉁이로부터:5; 안전지대가 설치된 도로에서는 그 안전지대의 사방으로부터 각각:10; 방으로부터 각각:10; 건널목의 가장자리 또는 횡단보도로부터:10; 리 또는 횡단보도로부터:10; 다음 각 목의 곳으로부터:5; 음 각 목의 곳으로부터:5,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 362
2. 교차로의 가장자리나 도로의 모퉁이로부터 5미터 이내인 곳
3. 안전지대가 설치된 도로에서는 그 안전지대의 사방으로부터 각각 10미터 이내인 곳
4. 버스여객자동차의 정류지(停留地)임을 표시하는 기둥이나 표지판 또는 선이 설치된 곳으로
부터 10미터 이내인 곳. 다만, 버스여객자동차의 운전자가 그 버스여객자동차의 운행시간
중에 운행노선에 따르는 정류장에서 승객을 태우거나 내리기 위하여 차를 정차하거나 주차
하는 경우에는 그러하지 아니하다.
5. 건널목의 가장자리 또는 횡단보도로부터 10미터 이내인 곳
6. 다음 각 목의 곳으로부터 5미터 이내인 곳
가. 「소방기본법」 제10조에 따른 소방용수시설 또는 비상소화장치가 설치된 곳
나. 「화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률」 제2조 제1항 제1호에 따른
소방시설로서 대통령령으로 정하는 시설이 설치"
과실비율인정기준,364,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:363; 리로부터 중앙으로:50; 고 발생 및 손해 확대의 원인이 되었으므로 A 과실:20,1996. 2. 9. 선고 95다39359판결,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 363
1. 모든 차의 운전자는 도로에서 정차할 때에는 차도의 오른쪽 가장자리에 정차할 것. 다만,
차도와 보도의 구별이 없는 도로의 경우에는 도로의 오른쪽 가장자리로부터 중앙으로 50센티
미터 이상의 거리를 두어야 한다.
2. 여객자동차의 운전자는 승객을 태우거나 내려주기 위하여 정류소 또는 이에 준하는 장소에
서 정차하였을 때에는 승객이 타거나 내린 즉시 출발하여야 하며 뒤따르는 다른 차의 정차를
방해하지 아니할 것
3. 모든 차의 운전자는 도로에서 주차할 때에는 시·도경찰청장이 정하는 주차의 장소·시간 및
방법에 따를 것
② 모든 차의 운전자는 제1항에 따라 정차하거나 주차할 때에는 다른 교통에 방해가 되지
아니하도록 하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지
아니하다.
1. 안전표지 또는 다음 각 목의 어느 하나에 해당하는 사람의 "
과실비율인정기준,365,,,3,"고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:364; 량이 편도:2; 로 도로 중:2; 금지구역임에도:2; 량을, 음주수치:0; 없었으며:1",,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 364
⊙ 서울중앙지방법원 2019. 08. 21.선고 2019나23090 판결
새벽에, B차량이 편도 2차로 도로 중 2차로에 주차되어 있는 A차량을 충격한 사고에서, 황색
실선 및 주정차금지표지판이 설치된 주차금지구역임에도 2차로 도로의 한 개 차로를 A대형
버스로 점유하여 불법 주차를 하였을 뿐 아니라 후행 차량 운전자들이 추돌하지 않도록 비상
등, 전조등 및 차폭등 점등 등 안전조치를 취하지도 않은 점 등 A차량의 불법주차가 사고의
발생 및 확대에 영향을 미쳤으므로 A과실 20%.(불법 주정차)
⊙ 춘천지방법원 원주지원 2023. 1. 31. 선고 2022가단58638 판결
야간에 편도 3차로 직진차로 중 3차로에 불법주차한 A차량을, 음주수치 0.2%를 초과한 상태
에서 2차로에서 3차로로 진로변경던 B차량이 충격한 사고에서, 불법주차 과실은 인정되나
B차량의 "
과실비율인정기준,366,차42,-3,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:365; 로 일부 점용:+20; 고 A의 비율이:100,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 365
고속도로(자동차전용도로 포함) 갓길 주·정차 중 추돌
차42-3
(A) 추돌
(B) 피추돌(갓길 주정차중)
기본 과실비율 A100 B0
A 현저한 과실 +10
A 중대한 과실 +20
과
B 야간, 악천후 등
실 +10
시야확보 곤란
비
율 ① B 차로 일부 점용 +20
B부득이한 사정이
조 ② +10
정 없는 주정차
예
B 현저한 과실 +10
시
B 중대한 과실 +20
③ B 안전표지 미설치 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 506 기준
사고 상황
⊙ 고속도로(자동차전용도로 포함) 등에서 갓길에 주(정)차인 B차량을 동일방향에서 후행
하여 주행하는 A차량이 추돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제60조 제1항에 따라 자동차의 고장 등 부득이한 사유가 있는 경우에만
갓길을 통"
과실비율인정기준,368,,,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:367,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 367
어깨를 말한다)로 통행하여서는 아니 된다. 다만, 다음 각 호의 어느 하나에 해당하는 경우
에는 그러하지 아니하다.
1. 긴급자동차와 고속도로등의 보수·유지 등의 작업을 하는 자동차를 운전하는 경우
2. 차량정체시 신호기 또는 경찰공무원등의 신호나 지시에 따라 갓길에서 자동차를 운전
하는 경우
⊙ 도로교통법 제64조 (고속도로등에서의 정차 및 주차의 금지)
자동차의 운전자는 고속도로등에서 차를 정차하거나 주차시켜서는 아니 된다.
다만, 다음 각 호의 어느 하나에 해당하는 경우에는 그러하지 아니하다.
1. 법령의 규정 또는 경찰공무원(자치경찰공무원은 제외한다)의 지시에 따르거나 위험을 방지
하기 위하여 일시 정차 또는 주차시키는 경우
2. 정차 또는 주차할 수 있도록 안전표지를 설치한 곳이나 정류장에서 정차 또는 주차시키는 경우
3. 고장이나 그 밖의 부득이한 사유"
과실비율인정기준,371,차43,(3) 진로변경 사고,3,고 과실비율 인정기준 │ 제:3; 고유형별 과실비율 적용기준:370; 량의 기본 과실비율을:40,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 370
(3) 진로변경 사고 [차43]
차로 감소 도로 (합류) 사고
차43-1
(A) 본선차
(B) 합류차
기본 과실비율 A40 B60
A 현저한 과실 +10
과
실
비 A 중대한 과실 +20
율
조
정 B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 246, 501, 502 기준
사고 상황
⊙ 일반 도로 및 고속도로(자동차전용도로 등 포함)의 차로가 감소하거나 합류하는 지점에서
본선을 진행하는 A차량과 진로를 변경하여 본선에 합류하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 차로가 감소하는 지점에서는 합류차량과 본선차량 모두 차로 감소를 예상하여 운행에
주의를 기울여야 하지만, 진입하는 합류차량이 직진 중인 본선차량보다 더 주의해야 한다는
점을 감안하"
