source_pdf,page_number,accident_code,accident_name,basic_fault_ratio,modification_factors,related_cases,raw_text
과실비율인정기준,223,차6,직진 대 직진(좌회전 포함) 사고 [차6],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 222
2) 직진 대 직진(좌회전 포함) 사고 [차6]
신호직진 대 직진(좌회전)
차6-1 (A) 직진(좌회전)
(B) 직진
(가 )녹색 (나) 황색 (다) 적색
(가) A80 B20
기본 과실비율 (나) A40 B60
(다) A10 B90
A 명확한 선진입 -10
과
실 A 소회전·대회전 +10
비
율 A 현저한 과실 +10
조 A 중대한 과실 +20
정
예 B 현저한 과실 +10
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 228 기준
사고 상황
⊙ 신호기에 의한 교통정리가 한쪽 방향에만 이루어지고 있는 교차로에서 신호기가 있는
도로를 이용하여 직진하는 B차량과 신호기가 없는 도로를 이용하여 직진(좌회전)하는
A차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ (가) B차량이 녹색신호"
과실비율인정기준,227,차7,직진 대 직진 [차7],,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 226
(3) 한쪽 지시표지 있는 교차로
1) 직진 대 직진 [차7]
직진 대 일시정지위반 직진
차7-1
(A) 직진
(B) 직진(일시정지 표지 위반)
기본 과실비율 A20 B80
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비
율 A 명확한 선진입 -10
조 B 현저한 과실 +10
정
예
B 중대한 과실 +20
시
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 207, 310, 311 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에
서 일시정지 표지가 없는 도로를 이용해 교차로에 진입하여 직진 중인 A차량과 일시정지
표지가 있는 도로를 이용해 교차로에 진입하여 직진 중인 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로"
과실비율인정기준,228,차12,"한편, 일시정지의무를 준수하고 교차로에 진입한 경우에는 도로상황에 따라 기준 차12를",,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 227
수정요소(인과관계를 감안한 과실비율 조정) 해설
⊙ 제3편 제2장 3. 수정요소의 해설 부분을 참조한다.
활용시 참고 사항
⊙ ‘일시정지 표지가 있는 교차로’라 함은 도로교통법 제31조 제2항 제2호와 같이 도로에서
의 위험을 방지하고 교통의 안전과 원활한 소통을 확보하기 위하여 시·도경찰청장이 안전
표지로 지정한 곳으로서, 도로교통법 시행규칙 제8조 별표6에 따라 표지판 (2. 규제표지
227번) 또는 노면(5.노면표시 521번) 등에 일시정지를 표시하고 있는 것을 의미한다.
⊙ 동일 폭의 교차로뿐만 아니라 대·소로가 교차하는 교차로에 대해서도 한쪽에 일시정지
표지가 있다면 본 기준을 적용한다.
⊙ 한편, 일시정지의무를 준수하고 교차로에 진입한 경우에는 도로상황에 따라 기준 차12를
적용한다.
⊙ 정지선만 표시되어 있고 일시정지 노면표시 또는 표지판이 없는 경우"
과실비율인정기준,230,차7,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 229
직진 대 일방통행위반 직진 (측면 진입)
차7-2
(A) 직진
(B) 직진(일방통행 위반)
기본 과실비율 A20 B80
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비
율 A 명확한 선진입 -10
조 B 현저한 과실 +10
정
예
B 중대한 과실 +20
시
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 208, 312, 313 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽 도로가 일방통행로인 교차로에서
일방통행로가 아닌 도로를 이용하여 교차로에 진입하여 직진 중인 A차량과 일방통행로를
역주행하여 교차로에 진입한 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ 도로교통법 제5조 제1항 및 동법 시행규칙 별표6에 따라 일방통행 표지가 있는 곳에서는
지"
과실비율인정기준,231,차32,차32-1을 참조한다.,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 230
활용시 참고 사항
⊙ 동일 폭의 교차로뿐만 아니라 대·소로가 교차하는 교차로에 대해서도 한쪽에 일방통행
표지가 있다면 본 기준을 적용한다.
⊙ 교차로가 아닌 단일로에서 마주보며 교행하는 차량 간의 사고는 본 기준을 적용하지 아니
하고 차32-1을 참조한다.
관련 법규
⊙ 도로교통법 제5조(신호 또는 지시에 따를 의무)
① 도로를 통행하는 보행자, 차마 또는 노면전차의 운전자는 교통안전시설이 표시하는 신호
또는 지시와 다음 각 호의 어느 하나에 해당하는 사람이 하는 신호 또는 지시를 따라야 한다.
1. 교통정리를 하는 경찰공무원(의무경찰을 포함한다. 이하 같다) 및 제주특별자치도의 자치경찰
공무원(이하 “자치경찰공무원”이라 한다)
2. 경찰공무원(자치경찰공무원을 포함한다. 이하 같다) 을 보조하는 사람으로서 대통령령으로
정하는 사람(이하 “경찰보조자”라 한다)
⊙ "
과실비율인정기준,232,차8,직진 대 좌회전 [차8],,A 서행불이행:+10; B 삼거리(T자) 회전:+10; B 일시정지 후 출발:-10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 231
2) 직진 대 좌회전 [차8]
직진 대 일시정지위반 좌회전
차8-1
(A) 직진
(B) 좌회전(일시정지 위반)
기본 과실비율 A20 B80
① A 서행불이행 +10
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비 B 소좌회전·대좌회전 +10
율 ③ B 삼거리(T자) 회전 +10
조 B 좌회전 금지위반 +20
정 B 현저한 과실 +10
예
B 중대한 과실 +20
시
B 명확한 선진입 -10
② B 일시정지 후 출발 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 225, 240-225CO, 346, 347, 372-346CO, 373-347CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 동일 폭의
교차로에서 직진하는 A차량과 교차도로에서 일시정"
과실비율인정기준,235,차8,,,A 일시정지후 출발:-10; B 삼거리(T자) 회전:+10; B 서행불이행:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 234
일시정지 위반 직진 대 오른쪽 좌회전
차8-2
(A) 직진(일시정지 위반)
(B) 좌회전(오른쪽 도로에서 진입)
기본 과실비율 A70 B30
A 현저한 과실 +10
A 중대한 과실 +20
과 ① A 일시정지후 출발 -10
실
비 B 소좌회전·대좌회전 +10
율 ③ B 삼거리(T자) 회전 +10
조 ② B 서행불이행 +10
정 B 좌회전 금지위반 +20
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 226, 240-226CO, 344, 345, 372-344CO, 373-345CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에서
일시정지 의무를 위반하여 직진하는 A차량과 A차"
과실비율인정기준,238,차8,,,A 일시정지후 출발:-10; B 삼거리(T자) 회전:+10; B 서행불이행:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 237
일시정지위반 직진 대 왼쪽 좌회전
차8-3
(A) 직진(일시정지 위반)
(B) 좌회전(왼쪽 도로에서 진입)
기본 과실비율 A60 B40
A 현저한 과실 +10
A 중대한 과실 +20
과 ① A 일시정지후 출발 -10
실
비 B 소좌회전·대좌회전 +10
율 ③ B 삼거리(T자) 회전 +10
조 ② B 서행불이행 +10
정 B 좌회전 금지위반 +20
예
B 현저한 과실 +10
시
B 중대한 과실 +20
B 명확한 선진입 -10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 227, 240-227CO, 342, 343, 372-343CO, 373-342CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에서
일시정지의무를 위반하여 직진하는 A차량과 A차량의 진"
과실비율인정기준,241,차9,직진 대 우회전 [차9],,A 삼거리(T자) 회전:+10; B 서행불이행:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 240
3) 직진 대 우회전 [차9]
일시정지위반 우회전 대 왼쪽 직진
차9-1
(A) 우회전(일시정지 위반)
(B) 직진(일시정지 표지 없음)
기본 과실비율 A80 B20
A 현저한 과실 +10
과 A 중대한 과실 +20
실
비 A 일시정지후출발 -10
율
② A 삼거리(T자) 회전 +10
조
정 ① B 서행불이행 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 232, 240-232CO, 354, 355, 372-355CO, 373-354CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에서
일시정지 표지를 위반하여 우회전하는 A차량과 일시정지 표지가 없는 도로에서 직진하는
B차량이 충돌한 사고이다"
과실비율인정기준,244,차9,,,A 일시정지 후 출발:-10; B서행 불이행:+10; B 삼거리(T자) 회전:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 243
일시정지위반 직진 대 오른쪽 우회전
차9-2
(A) 직진(일시정지 위반)
(B) 우회전(일시정지 표지 없음)
기본 과실비율 A80 B20
A 서행불이행 +10
A 현저한 과실 +10
과
실 A 중대한 과실 +20
비
① A 일시정지 후 출발 -10
율
② B서행 불이행 +10
조
B 현저한 과실 +10
정
예 B 중대한 과실 +20
시
B 명확한 선진입 -10
③ B 삼거리(T자) 회전 +10
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 233, 240-233CO, 356, 357, 372-357CO, 373-356CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에서
일시정지 표지를 위반하여 직진하는 A차량과 일시정지 표지가 없는 교차로에서 우회전
"
과실비율인정기준,247,차10,좌회전 대 일시정지위반좌회전 [차10],,A 일시정지 후 출발:-10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 246
4) 좌회전 대 일시정지위반좌회전 [차10]
일시정지 위반 좌회전 대 좌회전
차10-1
(A) 좌회전(일시정지 위반)
(B) 좌회전
기본 과실비율 A80 B20
A 좌회전 방법 위반 +10
과 A 현저한 과실 +10
실
비 A 중대한 과실 +20
율
① A 일시정지 후 출발 -10
조
정 B 좌회전 방법 위반 +10
예
시 B 현저한 과실 +10
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 236, 241-236CO, 362, 363, 374-362CO, 374-363CO, 375-362CO, 375-363CO 기준
사고 상황
⊙ 신호기에 의해 교통정리가 이루어지고 있지 않고 한쪽에 일시정지 표지가 있는 교차로에
서 일시정지 표지를 위반하여 좌회전하는 A차량과 일시정지 표지가 없는 "
과실비율인정기준,250,차11,교차로 노면 표시 위반 사고 [차11],,신호불이행·:+10,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 249
(4) 교차로 노면 표시 위반 사고 [차11]
좌회전 노면표시 차로에서 직진 사고(신호 있음)
- 좌회전차로위반 직진 대 직진좌회전차로에서 좌회전
차11-1 (A) 직진(좌회전 노면표시차로)
(B) 좌회전(직진·좌회전 노면표시차로)
(가) 녹색 좌회전 신호
(나) 녹색 직진·좌회전 신호(B선행)
(가) A100 B0
기본 과실비율
(나) A100 B0
A 현저한 과실 +10
(가)
A 중대한 과실 +20
과
실
비 B진로변경
율 ① 신호불이행· +10
지연
조
정
예
시
B 현저한 과실 +10
(나)
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 258, 398 기준"
과실비율인정기준,253,차11,,,,,"제2장.
자동차와
자동차(이륜차
포함)의
사고
자동차사고 과실비율 인정기준 │ 제3편 사고유형별 과실비율 적용기준 252
직진 노면표시 차로에서 좌회전 사고(신호 있음)
- 직진좌회전차로 직진 대 직진차로위반 좌회전
차11-2
(A) 직진(직진·좌회전 노면표시차로)
(B) 좌회전(직진 노면표시차로)
기본 과실비율 A0 B100
A 현저한 과실 +10
과
실
비 A 중대한 과실 +20
율
조
정 B 현저한 과실 +10
예
시
B 중대한 과실 +20
※사고발생, 손해확대와의 인과관계를 감안하여 기본 과실비율을 가(+), 감(-) 조정 가능합니다.
※舊 259, 398-1 기준
사고 상황
⊙ 신호기에 의하여 교통정리가 이루어지고 있는 교차로에서 직진 및 좌회전 신호에 따라
직진 및 좌회전 노면표시가 된 차로에서 직진하는 A차량과 직진 노면표시가 된 오른쪽
차로에서 좌회전하는 B차량이 충돌한 사고이다.
기본 과실비율 해설
⊙ B차량은 도로교통법 제25조 제2항의 교차로 통행방법을 위반하였고"
